-BEGIN HEADER-
NASA/POWER SRB/FLASHFlux/MERRA2/GEOS 5.12.4 (FP-IT) 0.5 x 0.5 Degree Daily Averaged Data 
Dates (month/day/year): 01/01/2010 through 12/31/2019 
Location: Latitude  -8.215   Longitude 114.3553 
Elevation from MERRA-2: Average for 1/2x1/2 degree lat/lon region = 285.79 meters   Site = na 
Climate zone: na (reference Briggs et al: http://www.energycodes.gov) 
Value for missing model data cannot be computed or out of model availability range: -999 
Parameter(s): 
ALLSKY_SFC_SW_DWN SRB/FLASHFlux 1/2x1/2 All Sky Insolation Incident on a Horizontal Surface (kW-hr/m^2/day) 
-END HEADER-
LAT,LON,YEAR,MO,DY,ALLSKY_SFC_SW_DWN
-8.21499,114.35531,2019,07,30,              5.65
-8.21499,114.35531,2019,07,31,              5.55
-8.21499,114.35531,2019,08,01,              5.44
-8.21499,114.35531,2019,08,02,              5.46
-8.21499,114.35531,2019,08,03,              5.61
-8.21499,114.35531,2019,08,04,              5.19
-8.21499,114.35531,2019,08,05,              5.80
-8.21499,114.35531,2019,08,06,              5.89
-8.21499,114.35531,2019,08,07,              5.03
-8.21499,114.35531,2019,08,08,              5.48
-8.21499,114.35531,2019,08,09,              4.78
-8.21499,114.35531,2019,08,10,              5.74
-8.21499,114.35531,2019,08,11,              5.26
-8.21499,114.35531,2019,08,12,              5.50
-8.21499,114.35531,2019,08,13,              4.59
-8.21499,114.35531,2019,08,14,              5.38
-8.21499,114.35531,2019,08,15,              5.96
-8.21499,114.35531,2019,08,16,              5.26
-8.21499,114.35531,2019,08,17,              5.94
-8.21499,114.35531,2019,08,18,              5.88
-8.21499,114.35531,2019,08,19,              5.52
-8.21499,114.35531,2019,08,20,              5.88
-8.21499,114.35531,2019,08,21,              5.87
-8.21499,114.35531,2019,08,22,              5.72
-8.21499,114.35531,2019,08,23,              5.00
-8.21499,114.35531,2019,08,24,              4.84
-8.21499,114.35531,2019,08,25,              4.77
-8.21499,114.35531,2019,08,26,              4.60
-8.21499,114.35531,2019,08,27,              5.97
-8.21499,114.35531,2019,08,28,              6.14
-8.21499,114.35531,2019,08,29,              6.38
-8.21499,114.35531,2019,08,30,              6.05
-8.21499,114.35531,2019,08,31,              6.11
-8.21499,114.35531,2019,09,01,              5.92
-8.21499,114.35531,2019,09,02,              6.68
-8.21499,114.35531,2019,09,03,              6.30
-8.21499,114.35531,2019,09,04,              6.63
-8.21499,114.35531,2019,09,05,              5.99
-8.21499,114.35531,2019,09,06,              6.08
-8.21499,114.35531,2019,09,07,              5.86
-8.21499,114.35531,2019,09,08,              5.73
-8.21499,114.35531,2019,09,09,              6.35
-8.21499,114.35531,2019,09,10,              6.66
-8.21499,114.35531,2019,09,11,              6.89
-8.21499,114.35531,2019,09,12,              6.27
-8.21499,114.35531,2019,09,13,              5.76
-8.21499,114.35531,2019,09,14,              6.05
-8.21499,114.35531,2019,09,15,              5.74
-8.21499,114.35531,2019,09,16,              6.39
-8.21499,114.35531,2019,09,17,              6.67
-8.21499,114.35531,2019,09,18,              6.31
-8.21499,114.35531,2019,09,19,              6.18
-8.21499,114.35531,2019,09,20,              6.74
-8.21499,114.35531,2019,09,21,              6.09
-8.21499,114.35531,2019,09,22,              6.39
-8.21499,114.35531,2019,09,23,              6.27
-8.21499,114.35531,2019,09,24,              6.57
-8.21499,114.35531,2019,09,25,              6.53
-8.21499,114.35531,2019,09,26,              6.32
-8.21499,114.35531,2019,09,27,              6.09
-8.21499,114.35531,2019,09,28,              6.19
-8.21499,114.35531,2019,09,29,              6.73
-8.21499,114.35531,2019,09,30,              6.54
-8.21499,114.35531,2019,10,01,              6.70
-8.21499,114.35531,2019,10,02,              6.77
-8.21499,114.35531,2019,10,03,              6.95
-8.21499,114.35531,2019,10,04,              7.21
-8.21499,114.35531,2019,10,05,              7.25
-8.21499,114.35531,2019,10,06,              7.05
-8.21499,114.35531,2019,10,07,              6.49
-8.21499,114.35531,2019,10,08,              6.85
-8.21499,114.35531,2019,10,09,              6.52
-8.21499,114.35531,2019,10,10,              6.94
-8.21499,114.35531,2019,10,11,              7.22
-8.21499,114.35531,2019,10,12,              7.05
-8.21499,114.35531,2019,10,13,              7.05
-8.21499,114.35531,2019,10,14,              6.92
-8.21499,114.35531,2019,10,15,              6.45
-8.21499,114.35531,2019,10,16,              6.39
-8.21499,114.35531,2019,10,17,              6.73
-8.21499,114.35531,2019,10,18,              6.86
-8.21499,114.35531,2019,10,19,              6.98
-8.21499,114.35531,2019,10,20,              7.04
-8.21499,114.35531,2019,10,21,              7.19
-8.21499,114.35531,2019,10,22,              7.40
-8.21499,114.35531,2019,10,23,              7.27
-8.21499,114.35531,2019,10,24,              7.25
-8.21499,114.35531,2019,10,25,              6.37
-8.21499,114.35531,2019,10,26,              6.86
-8.21499,114.35531,2019,10,27,              7.16
-8.21499,114.35531,2019,10,28,              7.05
-8.21499,114.35531,2019,10,29,              7.20
-8.21499,114.35531,2019,10,30,              6.84
-8.21499,114.35531,2019,10,31,              6.72
-8.21499,114.35531,2019,11,01,              5.95
-8.21499,114.35531,2019,11,02,              4.69
-8.21499,114.35531,2019,11,03,              5.85
-8.21499,114.35531,2019,11,04,              6.93
-8.21499,114.35531,2019,11,05,              7.67
-8.21499,114.35531,2019,11,06,              7.53
-8.21499,114.35531,2019,11,07,              7.54
-8.21499,114.35531,2019,11,08,              7.09
-8.21499,114.35531,2019,11,09,              7.36
-8.21499,114.35531,2019,11,10,              6.83
-8.21499,114.35531,2019,11,11,              7.22
-8.21499,114.35531,2019,11,12,              6.80
-8.21499,114.35531,2019,11,13,              6.58
-8.21499,114.35531,2019,11,14,              7.35
-8.21499,114.35531,2019,11,15,              7.53
-8.21499,114.35531,2019,11,16,              6.85
-8.21499,114.35531,2019,11,17,              7.12
-8.21499,114.35531,2019,11,18,              7.10
-8.21499,114.35531,2019,11,19,              6.75
-8.21499,114.35531,2019,11,20,              6.78
-8.21499,114.35531,2019,11,21,              7.41
-8.21499,114.35531,2019,11,22,              7.18
-8.21499,114.35531,2019,11,23,              7.41
-8.21499,114.35531,2019,11,24,              6.79
-8.21499,114.35531,2019,11,25,              7.10
-8.21499,114.35531,2019,11,26,              7.24
-8.21499,114.35531,2019,11,27,              6.36
-8.21499,114.35531,2019,11,28,              6.91
-8.21499,114.35531,2019,11,29,              6.58
-8.21499,114.35531,2019,11,30,              6.59
-8.21499,114.35531,2019,12,01,              6.49
-8.21499,114.35531,2019,12,02,              6.71
-8.21499,114.35531,2019,12,03,              6.60
-8.21499,114.35531,2019,12,04,              5.91
-8.21499,114.35531,2019,12,05,              6.30
-8.21499,114.35531,2019,12,06,              6.61
-8.21499,114.35531,2019,12,07,              6.38
-8.21499,114.35531,2019,12,08,              7.16
-8.21499,114.35531,2019,12,09,              6.71
-8.21499,114.35531,2019,12,10,              6.90
-8.21499,114.35531,2019,12,11,              5.98
-8.21499,114.35531,2019,12,12,              6.25
-8.21499,114.35531,2019,12,13,              4.33
-8.21499,114.35531,2019,12,14,              6.12
-8.21499,114.35531,2019,12,15,              4.74
-8.21499,114.35531,2019,12,16,              5.40
-8.21499,114.35531,2019,12,17,              4.83
-8.21499,114.35531,2019,12,18,              6.24
-8.21499,114.35531,2019,12,19,              5.99
-8.21499,114.35531,2019,12,20,              6.27
-8.21499,114.35531,2019,12,21,              6.79
-8.21499,114.35531,2019,12,22,              6.06
-8.21499,114.35531,2019,12,23,              6.44
-8.21499,114.35531,2019,12,24,              6.20
-8.21499,114.35531,2019,12,25,              6.60
-8.21499,114.35531,2019,12,26,              5.73
-8.21499,114.35531,2019,12,27,              4.06
-8.21499,114.35531,2019,12,28,              5.61
-8.21499,114.35531,2019,12,29,              3.95
-8.21499,114.35531,2019,12,30,              6.06
-8.21499,114.35531,2019,12,31,              4.63
